model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7079,2019,15470,1,5852,0,145,60.1,1.0
7079,2019,15470,1,3422,0,145,60.1,1.0
7079,2019,15390,1,10235,0,145,60.1,1.0
7079,2019,15590,1,6484,0,145,60.1,1.0
7079,2019,15590,1,8000,0,145,60.1,1.0
7073,2019,14620,1,8709,0,145,55.4,1.0
7079,2017,10731,1,16768,1,145,74.3,1.5
7079,2018,11250,1,7330,0,145,60.1,1.0
7079,2017,9991,1,19907,0,20,61.4,1.0
7585,2017,14291,2,40600,0,145,38.2,1.5
7073,2018,13491,1,7552,0,145,65.7,1.0
7079,2017,17750,1,5597,0,145,41.5,2.0
7073,2017,9440,1,10655,1,0,88.3,1.5
7073,2017,11691,0,5606,0,0,57.7,1.0
7073,2015,7291,1,26104,0,125,54.3,1.2
7079,2019,14291,1,13649,0,145,58.9,1.0
7073,2017,12391,0,11017,0,0,57.7,1.0
7079,2017,8870,1,45151,1,145,74.3,1.5
7585,2017,16290,2,15344,0,235,38.2,1.5
7079,2018,13380,1,9695,0,145,61.4,1.0
7079,2019,14991,1,13712,0,145,58.9,1.0
7079,2013,6250,1,52328,0,30,56.5,1.0
7079,2018,13060,1,11710,0,145,60.1,1.0
7073,2018,10691,1,12523,0,145,65.7,1.0
6967,2019,16990,2,2052,0,145,45.6,1.0
6967,2017,8950,1,9253,0,160,44.8,1.5
7073,2017,9810,1,5156,0,0,65.7,1.0
7073,2017,11291,0,19253,0,0,57.7,1.0
7073,2018,10600,1,27056,0,145,65.7,1.0
7073,2016,10180,1,14466,0,0,65.7,1.0
7079,2017,9290,1,35006,0,145,60.1,1.0
7585,2018,16291,1,31001,1,145,64.2,1.5
7079,2018,14370,1,7024,1,145,74.3,1.5
7073,2017,11080,0,7554,0,145,47.9,1.6
7585,2017,15850,2,25410,1,145,54.3,2.0
7079,2017,12430,0,16515,0,125,51.4,1.0
7079,2014,8391,1,11254,0,30,56.5,1.0
7585,2017,13991,1,27909,1,145,64.2,1.5
7073,2017,8991,1,17436,0,145,65.7,1.0
7585,2018,15781,1,15709,1,145,60.1,2.0
7073,2019,13760,2,6306,0,145,48.7,1.0
7073,2019,14340,1,4122,0,145,58.9,1.0
7079,2019,15460,1,6810,0,145,60.1,1.0
7079,2014,6791,1,44117,0,20,61.4,1.0
7079,2019,14491,1,11325,0,145,58.9,1.0
7079,2018,12390,1,12664,0,145,57.7,1.0
7073,2018,10491,1,5252,0,145,64.2,1.1
7073,2018,10491,1,8425,0,145,65.7,1.0
7073,2017,10991,1,12028,0,145,65.7,1.0
7079,2017,10170,1,42903,1,145,74.3,1.5
7585,2017,15770,0,9963,1,145,58.9,1.5
7073,2018,10491,1,16620,0,145,65.7,1.0
7079,2015,7380,1,50360,1,0,74.3,1.5
7073,2017,9691,1,22654,0,145,65.7,1.0
7585,2018,15298,1,38318,1,145,54.3,2.0
7073,2017,9498,1,13636,0,0,65.7,1.0
7079,2017,11998,1,9080,0,20,61.4,1.0
7073,2017,8691,1,34216,1,0,88.3,1.5
7585,2017,14540,1,15869,1,145,64.2,1.5
7079,2019,19240,2,13890,1,145,49.6,2.0
7079,2019,26230,1,3802,0,145,34.5,2.3
7079,2015,9380,1,21945,0,20,60.1,1.0
7073,2016,7491,1,36343,1,0,88.3,1.5
7073,2017,10391,1,6577,1,0,78.5,1.5
7073,2014,9681,1,36488,0,145,47.9,1.6
7585,2017,12870,1,16303,1,30,64.2,1.5
7073,2014,6999,1,40129,0,30,54.3,1.2
7079,2018,19395,1,7506,1,145,67.3,2.0
7073,2016,8250,1,18270,0,125,54.3,1.2
6967,2019,16809,0,3619,0,145,48.7,1.0
7073,2018,11187,0,17866,0,145,54.3,1.0
7073,2016,10295,0,16830,0,0,57.7,1.0
7585,2017,18499,0,39249,1,145,54.3,2.0
7585,2017,16498,0,10783,1,145,54.3,2.0
7073,2016,10498,1,8801,0,20,62.8,1.0
7073,2015,8798,0,16952,0,145,47.9,1.6
6967,2016,9298,1,18687,0,125,53.3,1.0
7079,2018,13350,0,8207,0,145,51.4,1.0
7079,2013,6991,1,29353,0,30,56.5,1.0
7073,2017,11370,0,5357,0,145,47.9,1.6
7585,2017,16640,0,22001,1,145,54.3,2.0
7073,2017,7710,1,23644,0,145,65.7,1.0
7079,2017,18047,1,15309,0,145,41.5,2.0
6967,2017,9791,1,12627,0,125,53.3,1.0
7073,2017,7557,1,13143,0,125,54.3,1.2
7073,2014,6491,1,26084,0,30,54.3,1.2
7073,2017,10991,1,10995,0,150,65.7,1.0
7073,2018,8490,1,29204,0,145,64.2,1.1
7073,2019,10991,1,5735,0,145,55.4,1.1
7073,2019,12090,1,4762,0,145,57.7,1.0
7079,2019,15940,1,6259,1,145,80.7,1.5
7073,2019,14410,1,3650,0,145,58.9,1.0
7073,2017,10900,1,12802,0,0,65.7,1.0
7079,2017,11491,1,19399,1,0,74.3,1.5
7079,2018,18250,1,17227,0,145,41.5,2.0
7073,2018,9891,1,7184,0,145,64.2,1.1
7073,2018,8791,1,21618,0,145,65.7,1.0
7073,2017,10270,1,14630,1,0,78.5,1.5
7585,2017,13499,1,31697,1,125,60.1,2.0
7073,2015,8000,1,16000,0,0,65.7,1.0
7073,2016,9281,1,43241,0,20,62.8,1.0
7073,2015,6959,1,26607,0,125,54.3,1.2
7585,2015,11295,1,9623,1,125,60.1,2.0
7073,2018,10890,1,10255,0,145,65.7,1.0
7073,2019,14320,1,9326,0,145,58.9,1.0
7073,2019,13580,1,151,0,145,56.5,1.0
7079,2015,8270,1,33203,1,0,74.3,1.5
7079,2019,16860,1,7100,0,145,60.1,1.0
6967,2015,7030,1,57455,0,125,53.3,1.0
7073,2018,10491,1,24177,0,145,65.7,1.0
7079,2019,15000,1,6602,0,145,60.1,1.0
7585,2019,20491,1,15088,1,145,39.2,2.0
7073,2019,17040,1,4216,0,145,40.3,1.5
7073,2019,17440,2,4980,0,145,48.7,1.0
7079,2019,24290,1,9248,0,145,34.5,2.3
7079,2017,10980,1,23928,0,20,60.1,1.0
7073,2018,10780,1,30294,0,145,56.5,1.0
7079,2018,13580,1,7983,0,145,58.9,1.0
7079,2018,18497,1,13169,0,145,41.5,2.0
7073,2017,11740,1,7700,0,0,65.7,1.0
7079,2016,8600,1,46923,1,0,74.3,1.5
7073,2017,9891,1,9811,1,0,78.5,1.5
7073,2015,7791,1,42627,0,20,62.8,1.0
6967,2017,8970,1,29543,0,125,52.3,1.0
7079,2017,11620,1,26508,1,145,74.3,1.5
7073,2018,13567,1,7244,0,145,58.9,1.0
6967,2015,7467,1,29651,0,125,52.3,1.0
7073,2017,11410,0,21996,0,0,57.7,1.0
7585,2017,12220,1,52632,1,145,60.1,2.0
6967,2018,14540,1,13067,1,145,68.9,1.5
6967,2017,10290,1,21189,0,145,53.3,1.0
7079,2014,10302,1,75359,0,235,39.2,2.0
7079,2016,9910,1,56798,1,0,74.3,1.5
7073,2018,10870,1,24841,0,145,65.7,1.0
7073,2018,9640,1,19038,0,145,65.7,1.0
7585,2017,14190,1,28478,1,145,60.1,2.0
7073,2017,8790,1,14398,0,145,65.7,1.0
7073,2017,9560,1,5874,0,145,65.7,1.0
7079,2019,15530,1,3061,0,145,60.1,1.0
7079,2016,8780,1,37460,1,0,74.3,1.5
7073,2018,11370,1,14709,0,145,56.5,1.0
7079,2018,18600,1,14005,0,145,41.5,2.0
7079,2017,18367,1,14535,0,145,41.5,2.0
7079,2017,17267,1,16282,0,145,41.5,2.0
7073,2017,8991,1,12151,0,145,65.7,1.0
6967,2017,9291,1,35753,1,30,64.2,1.5
7073,2018,9991,1,17998,0,145,65.7,1.0
7079,2016,10700,2,25259,0,125,51.4,1.0
7079,2016,9000,1,34475,1,0,74.3,1.5
7073,2017,11020,1,5670,0,20,62.8,1.0
7585,2017,14450,1,12109,0,165,45.6,1.5
6967,2016,10590,0,9975,0,165,44.8,1.5
7079,2017,15670,1,29824,0,145,41.5,2.0
7079,2014,8110,0,18234,0,160,44.1,1.6
7073,2014,7710,1,37586,0,0,65.7,1.0
7079,2014,7211,1,67951,1,125,56.5,2.0
7073,2017,7460,1,40126,0,145,65.7,1.0
7079,2018,18367,1,21675,0,145,41.5,2.0
7585,2019,21700,1,18612,1,145,47.9,2.0
7079,2019,15170,1,11085,1,145,80.7,1.5
7079,2019,14390,1,11543,0,145,60.1,1.0
7079,2019,17420,1,5920,0,145,60.1,1.0
7079,2019,17520,1,5127,0,145,60.1,1.0
7079,2019,17520,1,8459,0,145,60.1,1.0
7079,2019,17520,1,4487,0,145,60.1,1.0
7079,2019,16530,1,5000,0,145,60.1,1.0
6967,2015,7950,1,33555,0,125,52.3,1.0
7079,2018,11950,1,15654,1,145,74.3,1.5
7073,2018,10200,1,16529,0,145,58.9,1.0
7073,2017,8500,1,15693,0,145,65.7,1.0
7073,2017,8400,1,7024,0,125,54.3,1.2
7585,2019,15995,1,16697,1,145,54.3,1.5
7079,2017,10995,1,21020,1,0,74.3,1.5
6967,2015,9295,1,11439,0,125,53.3,1.0
7079,2017,12995,1,13013,0,145,57.7,1.0
6967,2017,9295,1,22414,0,160,44.8,1.5
7073,2017,8995,1,34652,0,145,65.7,1.0
7073,2014,5995,1,59361,0,0,65.7,1.0
7073,2018,10995,1,21475,0,145,56.5,1.0
7585,2019,19795,1,10188,1,145,47.9,2.0
7073,2017,10291,1,27107,0,145,65.7,1.0
7073,2017,7790,1,6424,0,125,54.3,1.2
7073,2018,14990,1,6488,0,145,65.7,1.0
7585,2019,18890,1,740,1,145,54.3,1.5
7585,2019,18995,1,11399,0,150,39.2,1.5
7079,2014,5995,1,65000,0,20,58.9,1.0
7073,2013,6995,0,21000,0,145,47.9,1.6
7079,2018,13250,1,7000,0,145,57.7,1.0
7073,2017,8740,1,26928,0,0,65.7,1.0
7079,2018,12591,1,32860,1,145,74.3,1.5
7073,2018,14350,1,9269,1,145,88.3,1.5
7079,2017,12380,2,24111,0,145,46.3,1.5
7073,2018,13791,1,11106,0,150,58.9,1.0
7073,2015,7691,1,31048,1,0,76.4,1.5
7585,2019,16971,1,3653,0,150,34.4,1.5
7079,2019,13560,1,9871,0,150,60.1,1.0
7073,2017,8191,1,12280,0,150,54.3,1.2
7073,2018,12840,0,9283,0,145,48.7,1.0
7585,2016,14232,1,17118,0,160,45.6,1.5
7585,2017,12271,1,42459,1,150,54.3,2.0
7585,2017,14995,1,17453,1,150,64.2,1.5
7073,2018,8991,1,13363,0,145,55.4,1.1
7079,2017,8891,1,38389,0,145,61.4,1.0
7073,2016,10491,1,23763,0,150,47.9,1.6
7073,2016,8491,1,40513,0,20,62.8,1.0
7079,2016,10491,1,30970,1,0,74.3,1.5
6967,2017,10391,1,11955,0,150,52.3,1.0
7073,2017,8291,1,37679,0,150,64.2,1.1
7079,2017,10991,1,29865,1,0,74.3,1.5
7585,2015,9991,1,35000,1,125,60.1,2.0
7079,2019,19500,2,5091,1,145,54.3,1.5
7079,2019,25520,1,6499,0,145,34.5,2.3
7079,2019,16890,1,9938,1,145,61.4,1.5
7073,2017,9370,1,13850,1,0,88.3,1.5
7079,2017,9740,1,40828,1,145,74.3,1.5
7585,2014,8991,2,56101,0,260,36.7,1.6
7079,2017,17750,1,7199,0,145,41.5,2.0
6967,2017,9960,1,18744,0,125,53.3,1.0
7079,2019,18020,2,4084,1,145,53.3,1.5
7079,2017,17997,1,10200,1,145,67.3,2.0
7079,2018,11969,1,24634,1,145,74.3,1.5
7073,2016,8791,1,22542,0,0,65.7,1.0
6967,2017,9991,1,20286,0,125,53.3,1.0
7073,2017,6717,1,24641,0,125,54.3,1.2
6967,2018,9640,1,22518,1,145,64.2,1.5
6967,2018,11430,1,18086,0,145,54.3,1.0
7079,2018,18797,1,11597,1,145,67.3,2.0
7073,2014,6527,1,28572,0,30,54.3,1.2
7073,2016,9397,1,3596,0,0,65.7,1.0
7073,2016,9110,1,31120,0,0,65.7,1.0
7079,2019,18520,1,9435,0,145,50.4,1.5
7079,2019,19950,1,1103,0,145,50.4,1.5
7585,2017,10465,1,67339,1,30,64.2,1.5
7073,2019,16300,1,1854,0,145,60.1,1.0
7079,2019,16410,1,13245,1,145,74.3,1.5
7073,2013,6140,1,35110,0,30,54.3,1.2
7073,2015,10995,1,11914,0,20,62.8,1.0
7073,2015,7995,1,26638,0,0,65.7,1.0
7079,2018,20995,1,965,0,145,60.1,1.0
7073,2018,12495,1,12644,0,145,65.7,1.0
7073,2017,11495,1,6195,0,145,65.7,1.0
6967,2018,17995,0,6836,0,145,48.7,1.0
7073,2018,10490,1,11814,0,145,65.7,1.0
7079,2013,5391,1,65824,0,150,47.9,1.6
7073,2015,6791,1,39705,0,125,54.3,1.2
7073,2013,6380,1,19707,0,0,65.7,1.0
7079,2015,8540,1,50004,1,0,74.3,1.5
7079,2017,16757,2,24187,1,30,61.4,2.0
7073,2014,6610,1,33338,0,30,54.3,1.2
7079,2015,7500,1,73831,1,0,74.3,1.5
7079,2017,10680,1,13219,0,145,61.4,1.0
7585,2019,21290,1,4502,1,145,39.2,2.0
7079,2019,19210,1,9024,0,145,58.9,1.0
7073,2018,10991,1,15539,0,145,65.7,1.0
6967,2017,9020,1,17961,0,125,52.3,1.0
7079,2018,11000,1,10822,0,145,60.1,1.0
7073,2019,15200,1,6868,0,145,58.9,1.0
7073,2018,10391,1,12930,0,145,65.7,1.0
6967,2018,13890,1,17679,0,145,54.3,1.0
7073,2018,14791,1,11580,0,145,55.4,1.0
7073,2018,12950,1,10061,0,145,60.1,1.0
7073,2019,13890,1,13098,0,145,56.5,1.0
7073,2017,10291,1,21127,0,0,65.7,1.0
7073,2018,9491,1,35468,0,145,65.7,1.0
7079,2016,10291,1,25957,1,0,74.3,1.5
7073,2014,7060,1,27015,0,30,54.3,1.2
7585,2015,12470,1,62284,1,145,54.3,2.0
7073,2018,12810,1,33144,0,145,62.8,1.0
7073,2017,8750,1,17899,0,0,65.7,1.0
7079,2013,9891,1,64470,0,235,39.2,2.0
7079,2018,19491,1,10001,0,145,41.5,2.0
7073,2017,9540,1,11706,0,145,64.2,1.1
7073,2018,9520,1,8966,0,145,64.2,1.1
7079,2018,13980,1,7527,0,145,58.9,1.0
6967,2019,17250,1,5465,0,145,51.4,1.0
7073,2019,13140,1,2527,0,145,48.7,1.1
7073,2019,13140,1,2870,0,145,48.7,1.1
7073,2019,12990,1,2555,0,145,48.7,1.1
7073,2019,12990,1,2910,0,145,48.7,1.1
7073,2019,16490,2,3579,0,145,48.7,1.0
7073,2015,7570,0,40478,0,145,47.9,1.6
7585,2016,11290,1,25816,1,125,60.1,2.0
7073,2018,12170,1,6489,0,145,62.8,1.0
7073,2018,11830,1,13028,0,145,58.9,1.0
7585,2019,17740,1,12120,1,145,45.6,1.5
7079,2015,9880,0,13370,0,160,44.8,1.6
6967,2015,7771,1,45750,0,125,53.3,1.0
7073,2016,9947,1,24040,1,0,78.5,1.5
7073,2018,9430,1,18253,0,145,65.7,1.0
7073,2018,10491,1,6522,0,145,65.7,1.0
7073,2018,11771,1,8110,0,145,65.7,1.0
7585,2018,16990,1,24959,0,145,45.6,1.5
7073,2016,7991,1,10094,0,125,54.3,1.2
7079,2017,17197,1,22093,1,145,67.3,2.0
7079,2018,14791,1,10103,0,145,58.9,1.0
7073,2018,9271,1,25884,0,145,60.1,1.0
7073,2018,11450,1,6073,0,145,56.5,1.0
7073,2018,15800,0,20691,0,145,48.7,1.0
7079,2019,17520,1,5236,0,145,60.1,1.0
6967,2015,7991,1,26000,1,30,61.4,1.5
7073,2017,9171,1,45000,0,20,62.8,1.0
7079,2017,10620,1,29475,1,0,74.3,1.5
7073,2017,10260,1,9996,0,145,65.7,1.0
7079,2018,12491,1,9712,0,145,60.1,1.0
7079,2018,13271,1,5467,0,145,60.1,1.0
7079,2015,7660,1,54224,0,20,60.1,1.0
7073,2016,9910,1,27470,0,0,65.7,1.0
7073,2019,12100,1,3500,0,145,58.9,1.0
7079,2019,15590,1,5739,0,145,60.1,1.0
7079,2019,14990,1,11365,0,145,60.1,1.0
7079,2019,17217,1,2492,0,145,60.1,1.0
7079,2017,10000,1,16330,0,145,60.1,1.0
7073,2017,7791,1,15065,0,145,54.3,1.2
7073,2016,12495,1,3338,1,0,78.5,1.5
7073,2018,14495,1,5415,0,145,65.7,1.0
7585,2017,19995,1,17200,1,145,54.3,2.0
7079,2018,17495,0,36413,1,145,61.4,2.0
7073,2015,5991,1,61763,0,125,54.3,1.2
7073,2013,5610,1,49580,0,30,54.3,1.2
7073,2015,7430,1,28017,0,30,54.3,1.2
7079,2017,10250,1,14950,0,145,61.4,1.0
7079,2019,17990,1,4877,0,145,60.1,1.0
7079,2018,13700,1,10606,0,145,57.7,1.0
7079,2018,13220,1,13892,1,145,74.3,1.5
7073,2018,9340,1,24999,0,145,64.2,1.1
7079,2016,10790,2,32294,1,0,74.3,1.5
7073,2016,8820,1,31927,0,0,65.7,1.0
7073,2016,9510,1,20242,0,0,65.7,1.0
7073,2017,7110,1,25928,0,125,54.3,1.2
7073,2013,6820,1,25204,0,0,65.7,1.0
7073,2018,13371,1,5273,0,145,60.1,1.0
7079,2013,6940,1,48336,1,20,67.3,1.6
7073,2017,10050,1,19684,0,20,62.8,1.0
7073,2017,10447,1,10584,0,145,62.8,1.0
7079,2019,16410,1,5,1,145,74.3,1.5
7079,2019,15590,1,8895,0,145,60.1,1.0
7073,2019,13000,1,2554,0,145,56.5,1.0
7585,2017,12491,1,32457,1,145,64.2,1.5
7073,2016,7230,1,52478,1,0,88.3,1.5
7079,2016,15066,1,33566,1,20,67.3,2.0
7079,2015,8500,1,32620,1,0,74.3,1.5
7073,2017,9600,1,12992,0,0,65.7,1.0
7073,2017,10291,1,3829,0,150,65.7,1.0
7073,2017,8291,1,29491,0,150,65.7,1.0
7073,2013,6741,1,31690,0,30,54.3,1.2
7073,2017,12090,1,4197,0,145,65.7,1.0
7073,2013,6891,1,31900,0,0,65.7,1.0
7073,2016,10540,1,11566,0,20,62.8,1.0
7079,2017,12891,2,13800,0,145,46.3,1.5
7079,2017,9920,2,49031,0,145,46.3,1.5
7073,2014,7530,1,20218,0,30,54.3,1.2
7073,2018,12020,1,13040,0,145,56.5,1.0
7073,2015,7250,1,17360,0,125,54.3,1.2
6967,2019,14771,1,8657,0,145,54.3,1.0
7073,2014,6860,1,22714,0,30,54.3,1.2
7079,2017,11510,0,18150,0,125,51.4,1.0
7073,2018,8991,1,15001,0,145,64.2,1.1
7073,2013,7330,0,29158,0,145,47.9,1.6
7585,2016,14430,1,15969,0,160,45.6,1.5
7073,2017,10500,1,22420,1,0,78.5,1.5
7079,2018,11800,1,25339,1,145,74.3,1.5
7079,2019,15290,1,10056,0,145,58.9,1.0
7079,2019,15295,1,13340,0,145,58.9,1.0
7073,2017,7480,1,47959,1,0,78.5,1.5
7079,2017,10810,2,30228,0,125,51.4,1.0
7073,2019,13740,1,3009,0,145,58.9,1.0
6967,2017,9391,1,17895,0,150,44.8,1.5
7079,2018,13690,1,16286,1,150,80.7,1.5
7073,2015,6690,1,50437,1,0,76.4,1.5
7079,2017,10391,1,35877,1,150,74.3,1.5
7585,2017,16900,1,20070,1,145,64.2,1.5
7073,2018,10160,1,27127,0,145,65.7,1.0
7079,2015,13291,1,35157,1,20,67.3,2.0
7073,2018,11000,1,16863,0,145,56.5,1.0
7079,2017,11800,1,9654,0,150,60.1,1.0
7073,2017,10200,1,16039,0,145,62.8,1.0
7585,2017,13800,1,24510,1,145,64.2,1.5
7585,2017,15800,1,14079,1,150,64.2,1.5
7585,2019,19730,1,7006,1,145,47.9,2.0
7079,2019,15390,1,5979,0,145,60.1,1.0
7079,2019,15590,1,5,0,145,60.1,1.0
7079,2019,15390,1,6692,0,145,60.1,1.0
7079,2019,15310,1,11237,0,145,60.1,1.0
7585,2019,22491,2,1071,0,145,29.1,1.5
7073,2019,16990,1,6140,0,145,55.4,1.0
7073,2018,11350,1,1931,0,145,65.7,1.0
7079,2014,6700,1,52855,1,20,67.3,1.6
7585,2018,19894,0,13868,1,145,54.3,2.0
7585,2016,15890,2,10644,1,145,52.3,2.0
6967,2017,9814,1,30926,0,145,52.3,1.0
7073,2017,8194,1,15731,0,145,54.3,1.2
7585,2016,11490,1,24326,1,125,60.1,2.0
7585,2018,16500,0,33184,1,145,54.3,2.0
7585,2017,14500,1,34938,1,145,54.3,2.0
7073,2017,8995,1,26749,0,145,65.7,1.0
7585,2018,18500,1,2732,1,145,47.9,2.0
7079,2019,25400,1,6074,1,145,50.4,2.0
7079,2018,18900,2,4274,1,145,64.2,2.0
7585,2017,16700,1,9647,1,145,60.1,2.0
7079,2018,17797,1,19642,0,145,41.5,2.0
7073,2019,12500,1,17009,0,145,60.1,1.0
7585,2019,18700,1,15925,1,145,36.7,2.0
6967,2017,10100,1,13556,1,30,64.2,1.5
7585,2017,16995,1,13457,1,145,60.1,2.0
7585,2019,19000,1,14429,1,145,47.9,2.0
7073,2018,11995,1,9129,0,145,65.7,1.0
7585,2017,14000,1,18691,1,30,64.2,1.5
7073,2018,11995,1,12906,0,150,65.7,1.0
6967,2018,13900,1,18457,0,150,54.3,1.0
7073,2019,14580,1,11677,0,145,55.4,1.0
7079,2019,16160,2,11214,0,145,51.4,1.0
7079,2019,15360,1,10567,0,145,58.9,1.0
7079,2019,15270,1,14234,0,145,58.9,1.0
7073,2013,7440,1,32228,0,0,65.7,1.0
6967,2017,10291,1,2000,0,125,53.3,1.0
7073,2013,6271,1,34456,0,30,54.3,1.2
7079,2017,11500,1,30186,1,145,74.3,1.5
7585,2013,9980,1,46635,1,200,47.9,2.0
7073,2013,4695,1,64256,0,30,54.3,1.2
7585,2013,10995,1,41829,1,200,47.9,2.0
7079,2015,8498,1,25169,1,0,74.3,1.5
7079,2019,16798,1,15305,1,145,62.8,2.0
7073,2018,15498,0,9347,0,150,48.7,1.0
7073,2017,9990,1,13051,0,145,65.7,1.0
7079,2015,13352,1,33986,0,200,41.5,2.0
7079,2019,17520,1,2269,0,145,60.1,1.0
7079,2019,17520,1,3121,0,145,60.1,1.0
7073,2019,13140,1,1825,0,145,48.7,1.1
7073,2017,10451,1,14186,0,145,65.7,1.0
7079,2019,17520,1,4764,0,145,60.1,1.0
7073,2017,8351,1,26180,0,145,54.3,1.2
7079,2018,18987,1,13081,1,145,67.3,2.0
7073,2016,7250,1,35791,0,0,65.7,1.0
7073,2013,7375,1,23222,0,0,65.7,1.0
7079,2016,8500,1,61087,1,0,74.3,1.5
7073,2015,7480,1,13967,0,125,54.3,1.2
7073,2019,11495,1,14807,1,145,55.4,1.5
7073,2015,6395,1,33373,0,30,54.3,1.2
7073,2017,9395,1,38000,0,145,62.8,1.0
7079,2014,7222,0,48308,0,160,44.8,1.6
7079,2016,9082,1,41940,1,0,74.3,1.5
7073,2018,12000,1,30799,0,145,65.7,1.0
7073,2019,14500,0,13271,0,145,48.7,1.0
7079,2018,17000,1,14903,1,145,67.3,2.0
6967,2019,14200,1,6250,1,145,68.9,1.5
7073,2016,7991,1,11611,0,0,65.7,1.0
7585,2017,16070,1,24630,1,145,54.3,2.0
7073,2015,5930,1,44882,0,125,54.3,1.2
7079,2019,18420,2,6435,1,145,64.2,2.0
7585,2017,14270,1,20401,1,125,60.1,2.0
7079,2016,10290,2,19816,0,125,51.4,1.0
6967,2017,10330,1,18653,1,30,64.2,1.5
6967,2015,8499,1,20521,0,125,53.3,1.0
7079,2014,8794,1,42829,0,145,47.9,1.6
7073,2019,11495,1,15762,1,145,55.4,1.5
6967,2017,9900,1,10249,0,125,53.3,1.0
7079,2019,14200,1,4393,1,145,80.7,1.5
6967,2017,9500,1,25724,0,125,52.3,1.0
6967,2017,9400,1,10268,0,125,52.3,1.0
7073,2019,11800,1,17456,0,145,60.1,1.0
7073,2018,11800,1,34671,0,145,65.7,1.0
7073,2019,14800,1,3457,0,150,55.4,1.0
7073,2018,10500,1,30556,0,145,65.7,1.0
7585,2015,13500,1,39578,1,150,54.3,2.0
7073,2014,5791,1,39509,0,30,54.3,1.2
6967,2018,13791,1,2368,0,150,54.3,1.0
7073,2017,8491,1,29609,0,150,65.7,1.0
7073,2014,7491,1,33909,0,0,65.7,1.0
7073,2018,13291,1,14773,0,150,58.9,1.0
7073,2015,8291,1,37010,0,0,65.7,1.0
7073,2017,8691,1,21478,0,150,65.7,1.0
7073,2018,9391,1,24122,0,150,64.2,1.1
7585,2019,16891,1,29425,1,150,54.3,1.5
6967,2018,12291,1,10017,0,150,54.3,1.0
7079,2018,12999,1,9500,0,145,57.7,1.0
7079,2016,10699,0,12948,0,165,44.8,1.6
7079,2014,7799,1,28009,0,20,60.1,1.0
7073,2016,8499,1,20000,0,0,65.7,1.0
6967,2018,12500,1,10000,0,150,53.3,1.0
7073,2018,10300,1,39884,0,145,65.7,1.0
7585,2014,8800,1,63615,1,145,53.3,2.0
7073,2018,12200,1,30195,0,145,65.7,1.0
7073,2018,10300,1,35028,0,145,65.7,1.0
7073,2015,8010,1,35614,0,0,65.7,1.0
7073,2019,13930,1,8998,0,145,60.1,1.0
7073,2013,6840,1,32672,1,0,76.4,1.5
7079,2019,15330,1,7246,0,145,60.1,1.0
7079,2017,9500,1,39382,0,20,60.1,1.0
7079,2016,8750,1,46507,1,0,74.3,1.5
7073,2015,7650,1,18397,1,0,76.4,1.5
7073,2015,8595,1,16868,0,0,65.7,1.0
7073,2018,9800,1,11683,0,150,65.7,1.0
7079,2014,7800,1,51443,1,0,74.3,1.5
7079,2013,5800,1,79000,1,20,67.3,1.6
7585,2017,16000,1,26685,1,150,60.1,2.0
7079,2018,10491,1,23968,0,145,60.1,1.0
7073,2016,7591,1,31110,0,0,65.7,1.0
7073,2017,8151,1,32209,0,0,65.7,1.0
7079,2018,17000,1,11587,1,145,67.3,2.0
7585,2018,17000,2,15524,1,145,58.9,1.5
7073,2019,13900,1,3254,0,145,56.5,1.0
7073,2019,11700,1,16862,0,145,60.1,1.0
7079,2019,17900,2,8221,1,145,74.3,1.5
7079,2018,13750,1,4915,1,145,74.3,1.5
7079,2017,11920,0,10672,1,0,74.3,1.5
7585,2017,12046,1,23926,1,30,64.2,1.5
7073,2014,6761,1,44981,0,0,65.7,1.0
7073,2019,15411,1,974,0,145,60.1,1.0
7073,2019,15650,1,15598,0,145,60.1,1.0
7585,2017,17500,1,11115,1,145,54.3,2.0
7079,2018,11490,1,27291,1,145,74.3,1.5
7079,2017,11991,0,8805,0,145,51.4,1.0
7079,2017,10691,1,35978,1,145,74.3,1.5
7585,2017,12690,1,43503,1,145,60.1,2.0
6967,2018,12791,1,7885,0,145,54.3,1.0
7073,2017,7891,1,58671,0,20,62.8,1.0
7079,2018,11491,1,21289,0,145,60.1,1.0
7585,2018,16390,1,11807,1,150,60.1,2.0
7585,2014,10571,1,47433,1,205,47.9,2.0
7079,2018,18800,1,13867,0,150,41.5,2.0
7079,2017,10000,1,24670,1,0,74.3,1.5
7079,2017,11000,1,21567,1,145,74.3,1.5
7073,2014,5800,1,39371,0,30,54.3,1.2
7073,2019,13800,1,5626,0,145,58.9,1.0
7073,2017,9500,1,24303,0,0,65.7,1.0
7073,2016,8500,1,64866,0,145,47.9,1.6
6967,2017,9300,1,33464,0,125,53.3,1.0
7073,2019,11900,1,16365,0,145,60.1,1.0
7073,2019,15300,1,5093,0,145,55.4,1.0
6967,2017,8700,1,28585,1,30,64.2,1.5
7073,2017,9457,1,10003,0,145,64.2,1.1
7073,2017,8591,1,20084,0,145,64.2,1.1
7079,2019,15470,1,8958,0,145,49.6,1.0
7073,2019,13670,1,14329,0,145,58.9,1.0
7585,2015,13241,1,55362,1,145,54.3,2.0
7073,2019,13020,1,5698,0,145,48.7,1.1
7073,2019,13020,1,5998,0,145,48.7,1.1
